id_hecho,federal,tipo_persona,provincia_nombre,departamento_nombre,localidad_nombre,latitud,longitud,anio,mes,fecha_hecho,hora_hecho,calle_nombre,calle_altura,calle_interseccion,calle_interseccion_nombre,semaforo_estado,tipo_lugar,modo_produccion_hecho,clima_condicion,clima_otro,motivo_origen_registro,victima_sexo,victima_tr_edad,victima_18_años_o_mas,victima_clase,victima_vehiculo,victima_identidad_genero,inculpado_sexo,inculpado_tr_edad,inculpado_18_años_o_mas,inculpado_vehiculo
39641,No,Víctima,San Juan,Capital,San Juan,-32,-69,2022,junio,01/06/2022,3:30:00,calle nuche,,Sí,av. Circunvalacion,Sin semáforo,Autopista Provincial,Vuelco-Despistes,Sin determinar,,Orden judicial,Masculino,35-39,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39642,No,Víctima,San Juan,Capital,San Juan,-32,-69,2022,junio,30/06/2022,1:40:00,acceso este,,Sí,gorriti,Sin semáforo,Autopista Provincial,Vuelco-Despistes,Sin determinar,,Orden judicial,Masculino,45-49,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39643,No,Imputado,San Juan,Santa Lucía,Santa Lucía,-32,-69,2022,junio,24/06/2022,6:00:00,av. Circunvalacion,,Sí,san lorenzo,Sin determinar,Autopista Provincial,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,Sin determinar,Sí,Automóvil
39643,No,Víctima,San Juan,Santa Lucía,Santa Lucía,-32,-69,2022,junio,24/06/2022,6:00:00,av. Circunvalacion,,Sí,san lorenzo,Sin determinar,Autopista Provincial,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,Femenino,40-44,No corresponde,Conductor,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
39644,No,Imputado,San Juan,Santa Lucía,Santa Lucía,-32,-69,2022,junio,30/06/2022,14:00:00,acceso este,,Sí,av. Circunvalacion,Sin semáforo,Autopista Provincial,Colisión vehículo-persona,Sin determinar,,Orden judicial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,35-39,Sí,Colectivo
39644,No,Víctima,San Juan,Santa Lucía,Santa Lucía,-32,-69,2022,junio,30/06/2022,14:00:00,acceso este,,Sí,av. Circunvalacion,Sin semáforo,Autopista Provincial,Colisión vehículo-persona,Sin determinar,,Orden judicial,Femenino,60-64,No corresponde,Peatón,No corresponde,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
39645,No,Imputado,San Juan,Rawson,Rawson,-32,-69,2022,junio,24/06/2022,9:00:00,san roque,,Sí,quiroga,Sin determinar,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,60-64,Sí,Camión
39645,No,Víctima,San Juan,Rawson,Rawson,-32,-69,2022,junio,24/06/2022,9:00:00,san roque,,Sí,quiroga,Sin determinar,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,Masculino,15-19,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39645,No,Víctima,San Juan,Rawson,Rawson,-32,-69,2022,junio,24/06/2022,9:00:00,san roque,,Sí,quiroga,Sin determinar,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,Femenino,15-19,No corresponde,Acompañante,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
39646,No,Víctima,San Juan,Caucete,Caucete,,,2022,junio,25/06/2022,8:30:00,ruta 141,,Sí,bermejo,Sin semáforo,Calle,Vuelco-Despistes,Sin determinar,,Orden judicial,Masculino,60-64,No corresponde,Conductor,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39647,No,Imputado,San Juan,Caucete,Caucete,-32,-68,2022,junio,25/06/2022,9:00:00,ruta 270,,Sí,av.de los rios,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,Sin determinar,Sí,Automóvil
39647,No,Víctima,San Juan,Caucete,Caucete,-32,-68,2022,junio,25/06/2022,9:00:00,ruta 270,,Sí,av.de los rios,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,Masculino,45-49,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39648,No,Imputado,San Juan,Caucete,Caucete,,,2022,junio,26/06/2022,8:00:00,lavalle,,Sí,enfermera medina,Sin semáforo,Calle,Colisión vehículo-persona,Sin determinar,,Orden judicial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,Sin determinar,Sí,Automóvil
39648,No,Víctima,San Juan,Caucete,Caucete,,,2022,junio,26/06/2022,8:00:00,lavalle,,Sí,enfermera medina,Sin semáforo,Calle,Colisión vehículo-persona,Sin determinar,,Orden judicial,Masculino,55-59,No corresponde,Peatón,No corresponde,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39649,No,Imputado,San Juan,Pocito,Villa Aberastain - La Rinconada,-32,-69,2022,junio,20/06/2022,5:00:00,av uñac,,Sí,calle 7,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,Sin determinar,Sí,Colectivo
39649,No,Víctima,San Juan,Pocito,Villa Aberastain - La Rinconada,-32,-69,2022,junio,20/06/2022,5:00:00,av uñac,,Sí,calle 7,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Orden judicial,Masculino,30-34,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39650,No,Víctima,San Juan,9 de Julio,Las Chacritas,,,2022,junio,14/06/2022,0:30:00,ruta 155,,Sí,zapata,Sin determinar,Ruta Provincial,Colisión vehículo-objeto,Sin determinar,,Orden judicial,Masculino,40-44,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39651,No,Víctima,San Juan,Albardón,El Rincón,,,2022,junio,25/06/2022,0:30:00,la laja,,Sí,albardon,Sin determinar,Calle,Colisión vehículo-objeto,Sin determinar,,Orden judicial,Masculino,45-49,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39655,No,Imputado,Formosa,Laishi,Tatané,,,2022,agosto,07/08/2022,6:45:00,RUTA NACIONAL  N°11,1130,Sí,ESTANCIA SAPUCAY,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,45-49,Sí,Automóvil
39655,No,Víctima,Formosa,Laishi,Tatané,,,2022,agosto,07/08/2022,6:45:00,RUTA NACIONAL  N°11,1130,Sí,ESTANCIA SAPUCAY,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Femenino,60-64,No corresponde,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
39656,No,Víctima,Formosa,Pilcomayo,Clorinda,,,2022,agosto,14/08/2022,19:00:00,RUTA NACIONAL  N°11,,Sí,SAN VICENTE DE PAUL,Sin determinar,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,55-59,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39657,No,Imputado,Formosa,Pilcomayo,Clorinda,,,2022,agosto,21/08/2022,18:45:00,RUTA NACIONAL  N°86,1324,,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,70-74,Sí,Motocicleta
39657,No,Víctima,Formosa,Pilcomayo,Clorinda,,,2022,agosto,21/08/2022,18:45:00,RUTA NACIONAL  N°86,1324,,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,65-69,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39658,No,Víctima,Formosa,Pilcomayo,Puerto Pilcomayo,,,2022,agosto,22/08/2022,16:15:00,RUTA NACIONAL  N°86,1338,,,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,40-44,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39659,No,Imputado,Formosa,Pilcomayo,Laguna Blanca,-25,-58,2022,agosto,27/08/2022,21:00:00,RUTA PROVINCIAL  N°2,,Sí,COLONIA PRIMAVERA,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Camioneta
39659,No,Víctima,Formosa,Pilcomayo,Laguna Blanca,-25,-58,2022,agosto,27/08/2022,21:00:00,RUTA PROVINCIAL  N°2,,Sí,COLONIA PRIMAVERA,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,50-54,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39660,No,Imputado,Formosa,Formosa,Formosa,-26,-58,2022,agosto,28/08/2022,13:30:00,AVENIDA NAPOLEON URIBURU,,Sí,VELEZ SARFIELD,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Automóvil
39660,No,Víctima,Formosa,Formosa,Formosa,-26,-58,2022,agosto,28/08/2022,13:30:00,AVENIDA NAPOLEON URIBURU,,Sí,VELEZ SARFIELD,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Femenino,45-49,No corresponde,Acompañante,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
39661,No,Imputado,Formosa,Pilcomayo,Riacho Negro,,,2022,agosto,28/08/2022,1:00:00,RUTA NACIONAL  N°11,1262,,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,60-64,Sí,Automóvil
39661,No,Víctima,Formosa,Pilcomayo,Riacho Negro,,,2022,agosto,28/08/2022,1:00:00,RUTA NACIONAL  N°11,1262,,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Femenino,65-69,No corresponde,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
39661,No,Víctima,Formosa,Pilcomayo,Riacho Negro,,,2022,agosto,28/08/2022,1:00:00,RUTA NACIONAL  N°11,1262,,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Femenino,60-64,No corresponde,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
39662,No,Víctima,Formosa,Patiño,Las Lomitas,,,2022,julio,26/07/2022,18:30:00,RUTA PROVINCIAL N° 32,,Sí,A 500MTS DE LA COLONIA FORTIN LA SOLEDAD,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,45-49,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39663,No,Víctima,Jujuy,Cochinoca,Cochinoca,,,2022,abril,28/04/2022,15:35:00,RUTA PROVINCIAL 11,,Sí,A 2 KM DE RUTA PR 74 CAMINO A LA LOC DE CORANZULI,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Sin determinar,,Intervención policial,Masculino,35-39,No corresponde,Conductor,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39664,No,Imputado,Jujuy,Dr. Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),,,2022,abril,23/04/2022,0:45:00,AV. INTERSINDICAL,,Sí,PUENTE DEL ARROYO LAS MARTAS,Sin semáforo,Calle,Colisión vehículo-persona,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Sin determinar
39664,No,Víctima,Jujuy,Dr. Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),,,2022,abril,23/04/2022,0:45:00,AV. INTERSINDICAL,,Sí,PUENTE DEL ARROYO LAS MARTAS,Sin semáforo,Calle,Colisión vehículo-persona,Sin determinar,,Intervención policial,Masculino,25-29,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39666,No,Imputado,Catamarca,Santa Rosa,Bañado de Ovanta,,,2022,julio,21/07/2022,18:30:00,Ruta Provincial Nº 30 - Altura Paraje Dos pocitos,99,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-objeto,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
39666,No,Víctima,Catamarca,Santa Rosa,Bañado de Ovanta,,,2022,julio,21/07/2022,18:30:00,Ruta Provincial Nº 30 - Altura Paraje Dos pocitos,99,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,55-59,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39667,No,Imputado,Catamarca,Santa Rosa,Los Altos,,,2022,agosto,24/08/2022,14:45:00,Ruta Nacional Nº 64 - Altura Localidad Los Altos,99,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
39667,No,Víctima,Catamarca,Santa Rosa,Los Altos,,,2022,agosto,24/08/2022,14:45:00,Ruta Nacional Nº 64 - Altura Localidad Los Altos,99,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,20-24,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39668,No,Imputado,Catamarca,Tinogasta,Fiambalá,-28,-68,2022,julio,01/07/2022,2:10:00,Diego Carrizo de Frites - Altura Barrio Guanchin,99,No,,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
39668,No,Víctima,Catamarca,Tinogasta,Fiambalá,-28,-68,2022,julio,01/07/2022,2:10:00,Diego Carrizo de Frites - Altura Barrio Guanchin,99,No,,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,40-44,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39669,No,Imputado,Catamarca,Tinogasta,Fiambalá,,,2022,agosto,15/08/2022,14:20:00,Ruta Nacional Nº 60,1427,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
39669,No,Víctima,Catamarca,Tinogasta,Fiambalá,,,2022,agosto,15/08/2022,14:20:00,Ruta Nacional Nº 60,1427,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,60-64,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39670,No,Imputado,Catamarca,Tinogasta,Fiambalá,,,2022,agosto,16/08/2022,14:30:00,Ruta Provincial Nº 34 - Altura Los Cerrillos,99,No,,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,35-39,Sí,Automóvil
39670,No,Víctima,Catamarca,Tinogasta,Fiambalá,,,2022,agosto,16/08/2022,14:30:00,Ruta Provincial Nº 34 - Altura Los Cerrillos,99,No,,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,75-79,No corresponde,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39671,No,Imputado,La Pampa,Norte (General Pico),General Pico,-36,-64,2022,agosto,31/08/2022,9:30:00,9 Y 300,300,No,,Sin determinar,Calle,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,55-59,Sí,Camión
39671,No,Víctima,La Pampa,Norte (General Pico),General Pico,-36,-64,2022,agosto,31/08/2022,9:30:00,9 Y 300,300,No,,Sin determinar,Calle,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Masculino,20-24,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39672,No,Imputado,La Pampa,Norte (General Pico),Crnel. Hilario Lagos,-36,-64,2022,agosto,09/08/2022,7:40:00,RN 188,438,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Otra condición,Niebla/Neblina,Denuncia particular,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Camioneta
39672,No,Víctima,La Pampa,Norte (General Pico),Crnel. Hilario Lagos,-36,-64,2022,agosto,09/08/2022,7:40:00,RN 188,438,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Otra condición,Niebla/Neblina,Denuncia particular,Masculino,75-79,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39673,No,Imputado,La Pampa,Norte (General Pico),Intendente Alvear,-35,-64,2022,agosto,29/08/2022,16:30:00,RP 1,27,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,55-59,Sí,Camión
39673,No,Víctima,La Pampa,Norte (General Pico),Intendente Alvear,-35,-64,2022,agosto,29/08/2022,16:30:00,RP 1,27,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Masculino,85-89,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39673,No,Víctima,La Pampa,Norte (General Pico),Intendente Alvear,-35,-64,2022,agosto,29/08/2022,16:30:00,RP 1,27,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Femenino,60-64,No corresponde,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
39674,No,Imputado,La Pampa,Norte (General Pico),Metileo,-36,-64,2022,agosto,08/08/2022,20:47:00,RP 102,8,No,,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,25-29,Sí,Camión
39674,No,Víctima,La Pampa,Norte (General Pico),Metileo,-36,-64,2022,agosto,08/08/2022,20:47:00,RP 102,8,No,,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Masculino,50-54,No corresponde,Conductor,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39675,No,Imputado,Neuquén,Confluencia,Neuquén,-39,-68,2022,enero,05/01/2022,23:40:00,Avenida Mosconi,0,Sí,Manuel Bejarano,Funcionaba,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,65-69,Sí,Camioneta
39675,No,Víctima,Neuquén,Confluencia,Neuquén,-39,-68,2022,enero,05/01/2022,23:40:00,Avenida Mosconi,0,Sí,Manuel Bejarano,Funcionaba,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,65-69,No corresponde,Peatón,No corresponde,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39676,No,Imputado,Neuquén,Confluencia,Neuquén,-39,-68,2022,enero,18/01/2022,18:30:00,Ruta 22,0,Sí,Ex autovia norte frente a la SHELL,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Automóvil
39676,No,Víctima,Neuquén,Confluencia,Neuquén,-39,-68,2022,enero,18/01/2022,18:30:00,Ruta 22,0,Sí,Ex autovia norte frente a la SHELL,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,25-29,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
39677,No,Imputado,Neuquén,Confluencia,Neuquén,-39,-68,2022,enero,24/01/2022,14:30:00,Ruta 22,0,Sí,Rotonda CAPEX,Sin semáforo,Autovía,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Camión
